11,126. Dangal,https://www.imdb.com//title/tt5074352,Mind blowing,What a movie. Thrilled by the Amir's acting. Really amazing. Worth watching with family and friends. Gives new hope and motivation. Amir really rocked it. An critically acclaimed movie. Based on true story of an wrestler. This move challenges gender stereotypes. This movie collect over 2000cr. This movie really left an social impact for women and men equally. Overall Dangal left unbeatable social impact and cinematic excellence. I doubt there will ever be another movie as good as Dangel. If you haven't watched it already then I recommend watching this movie because it's really good movie. Recommend.,https://www.imdb.com//review/rw9526214/?ref_=tt_urv
12,130. The Wolf of Wall Street,https://www.imdb.com//title/tt0993846,Hilariously great,"(9.5 but rounding up) The comedy The Wolf of Wall Street is a hilarious movie that has me laughing every second. Jordan Belfort, protagonist played by Leonardo DiCaprio, is a young stock broker in wall street. As he starts working and making a name for himself and learning the in and outs of the stock market he meets Donnie Azzoff, best friend played by Jonah Hill, and together they start their own Stock broking business. I was surprised about how funny this movie would be. Originally I believed it would be mostly informing and explaining a lot about the stock market but it really showed that their is not that much to know. It showed many behind the scenes moments regarding the stock market and the luck behind it. Overall one of the best movies I've ever seen with great actors and comedy.",https://www.imdb.com//review/rw9537033/?ref_=tt_urv
13,134. Green Book,https://www.imdb.com//title/tt6966692,Unrivaled Oscars roadtrip drama,"This awards juggernaut is definitely ever deserving of all the praise it has gotten, and yet another great testament of Peter Farrelly's stellar filmography, truly an amazing drama, to say the least.The actors all do an incredible job, all of them great names, and providing a perfect mix of drama and some humour playing off each other. Very well written, expertly paced, and warm in its own way.The cinematography, cutting and editing is stellar, and the film is very beautifully put together indeed. Very unique, and very well crafted in terms of shooting.Overall, definitely an ever recommended Oscars winner, every lover of film should experience this poignant and ever important film!",https://www.imdb.com//review/rw9532527/?ref_=tt_urv
14,146. A Beautiful Mind,https://www.imdb.com//title/tt0268978,Penmanship,"I remember the famous pen scene in A Beautiful Mind, and later learning (thanks to the internet) that it never happened, so I was somewhat disappointed, but I guess it's symbolic of the university's acceptance of John Nash.John is played by Russell Crowe, who is a masterful actor, and he burst onto the acting scene with his role as an insecure LGBTI advocate who bonds with others in the Australian movie, Romper Stomper. Anyway, A Beautiful Mind also stars Christopher Plummer, whom Crowe starred with in The Insider a couple of years before A Beautiful Mind.If A Beautiful Mind is remade then I nominate acclaimed British actor Danny Dyer to play John Nash.",https://www.imdb.com//review/rw9538944/?ref_=tt_urv
15,156. The Elephant Man,https://www.imdb.com//title/tt0080678,a tortured soul with the heart of a poet.,"A beautiful film with stark black and white cinematography, brilliant performances from John Hurt and Antony Hopkins. The film has an old school 1940s style to it, with not a lot of soundtrack, a slight hissing sound, limited use of music and some amazing production design taking you back to Victorian England. The themes of the film are about kindness and cruelty. Mr Merrick throughout the film learns to recover his humanity, a tortured soul with the heart of a poet.The screenplay is also excellent and the film is superbly directed and looks brilliant in 4K.The camera movement is kept fairly traditional, avoiding a lot of handheld shots, weird angles or sweeping overhead shots in favour of a much more classical style you find in older films. One notable exception is a long amazing tracking shot in a train station. The sound design is also superb.This isn't just one of the best films from the 1980s but one of the best films of all time. Every cast member does a perfect job.If I had to say anything negative about the film it would be it does take plenty of artistic license with the truth.",https://www.imdb.com//review/rw9521068/?ref_=tt_urv
16,159. 12th Fail,https://www.imdb.com//title/tt23849204,A Bollywood masterpiece in the age of commercial movies,"What a heart-touching, inspiring, and exhilarating film! A big shout-out to Vikrant Massey for brilliantly showcasing the role of a poor UPSC aspirant. His acting immerses you in the character of Manoj and makes you eagerly wait for the time he becomes an IPS. Besides, kudos to Vidhu Vinod Chopra for not only choosing this story, but also bringing this masterpiece to the audience with a brilliant screenplay and realistic direction. Despite being such a small-scale film, 12th Fail has produced some inspiring and loveable character portrayals in Shraddha, Gauri bhaiya, Pritam etc. That will stay for a long time with the audience. Was simply worth watching! Loved it!",https://www.imdb.com//review/rw9541277/?ref_=tt_urv
17,165. Raging Bull,https://www.imdb.com//title/tt0081398,Robert De Niro delivers his finest performance in an average film!,"The movie about this super aggressive boxer is a winner only because of an impeccable performance by De Niro. He makes you dislike him, want to kill him, hate him, empathise him and not understand him at all.You live this character while watching Raging Bull. A perfect title for not a perfect film.The story is predictable from scene 3 onwards.It's easy to understand the kind of life this man was designing for himself.I have never been a De Niro fan but this movie kind of made me a big fan.That man knows his craft so well, and doesn't shy away from taking up any role.Watch this to see acting at a big level.",https://www.imdb.com//review/rw9534836/?ref_=tt_urv
18,176. Catch Me If You Can,https://www.imdb.com//title/tt0264464,The Ultimate Con Man,"This movie was fun to watch. It's a rewatch but I watched it so many years ago it needed a rewatch before it left Netflix. Young Dicaprio was such a good cast for this role although the real Frank Abagnale was not quite as charming. Any movie with Leo is a plus for me. The score done by John Williams was very good and I was appreciative of the several jazz tracks they used throughout the film. Christopher Walken was also very good in his supporting role and you can see the influence he had on in his junior. The whole movie is great (perhaps even a 4.5) as long as you suspend your disbelief which became very hard to do.The movie for many years was thought as based on true story but recent investigations have suggested that most of the movie, which is based on Abagnale's autobiography, is false and fabricated. It's a type of story so unrealistic and movie-like that it can only work if it actually happened. But this knowledge made the movie a little pointless in hindsight and only confirmed the impossibility of such scams done by Abagnale.Outside of the thrilling moments portrayed by Dicaprio's charm, this movie shows you why you shouldn't get divorced. Look how a normal kid turned into a con man in a matter of days. Perhaps the biggest con that Abagnale pulled off is making the world believe that you are biggest con man and profit off of it. It's truly a great gimmick and I respect him for running that. At the very least, he's a good story writer/teller, which means something.",https://www.imdb.com//review/rw9534846/?ref_=tt_urv
19,183. 12 Years a Slave,https://www.imdb.com//title/tt2024544,Barbaric,"Being a slave was barbaric enough. Even worse to be a free man first and be enslaved by a vicious kidnapping. Leaving your beloved family behind and not knowing if you will ever see them again. Terribly inhumane!In this heartbreaking movie, we see not only some of the horrors that people of color had to endure, but most certainly the perseverance of my people. In this heartbreaking film, we not only see some of the horrors that people of color have had to endure, but also the perseverance of my people.For anyone who finds themselves in a difficult position, choose a motivation, such as Solomon. He wanted to see his family again at all costs. With the right motivation, you can handle anything. You don't know how strong you are until being strong is the only option you have.As a filmmaker of color, I mainly take with me the perseverance of Solomon Northup.",https://www.imdb.com//review/rw9531036/?ref_=tt_urv
20,190. Hacksaw Ridge,https://www.imdb.com//title/tt2119532,Great WWII story,"The story fits nicely into 3 acts, the introduction, the training and finally the combat sequences. The real strength of the film lies in it's final act, the direction is superb as we the audience are hurled into the hell of battle, all it's trauma, fear, brutality and horror. I couldn't think of a single bad performance and the supporting cast are all actually quite well developed given the limited time we have to get to know them. The story is about Desmond Doss a straight-talking high minded individual who simultaneously pursues a romantic engagement and tries to enlist in the army while refusing to take up arms, wishing instead to serve as a medic. He freely admits to being a consciousness objector, his convictions are of course mistaken for cowardice and every obstacle is thrown in front of him in an effort to get him out.The film course boasts very high production values and the close quarter fighting sequences have to be seen to be believed. I fully recommend the Blu Ray experience despite the dull colour scheme in the third act, with it's grey, brown and green colours, together with it's smoky backdrop and handheld camera work the visuals none the less are atoningly good. In close ups every scratch on a helmet is Clearly seen as is every tiny speck of dried blood on a person's forehead. The art department deserve full credit for their work. The score is what you'd expect from this genera of film of war and heroism and the sound design is probably more important than the visuals in portraying the terrors of battle. The only moment shots which looked a little unreal were the CGI ships of the US navy, other than that everything seems to blend seamlessly. Another slight problem is that in the chaos of the fast paced fighting it's hard to tell who is who.Films these days about war often like to explore the grey areas, the moral challenges it presents to a characters ideas of right or wrong, Fury being one such example.. It's refreshing then for a film to be coming back with a sense that personal values and convictions can withstand the grim reality of war. It could also be seen as a challenge to secular ideas that religious objections should carry little to no weight in the eyes of the law and it's country. Desmond was able to make an incredible personal contribution exactly because his beliefs were made allowance for.",https://www.imdb.com//review/rw9514074/?ref_=tt_urv
