11,77. Das Boot,https://www.imdb.com//title/tt0082096,Tense WWII film,"A really impressive and superbly directed film. The cinematography and art direction is so impressive, I've never seen such a convincingly well done film of a submarine. The film also has great sound design, you feel the loneliness of the Atlantic ocean, the danger of the hunter suddenly becoming the hunted, the great details like the men also becoming more dishevelled and bearded over the course of the story. The effects are quite well done and some of it is extremely tense, the acting is all really excellent, war is shown as being cruel and brutal, utterly merciless. I watched the film in the original German with subtitles. One of the best war movies I think made.",https://www.imdb.com//review/rw9513562/?ref_=tt_urv
12,78. Braveheart,https://www.imdb.com//title/tt0112573,It's a Subjective Thing,"The Academy loves awarding splashy historical flicks with good stories about people living for ideals with Best Pucture Oscars. ""Lawrence of Arabia,"" ""Chariots of Fire,"" ""Amadeus,"" ""Shakespeare in Love,"" and, of course, ""Braveheart.""Most of them touch real history at points, though history is always more nuanced than streamlined stories invented by Hollywood, which is the home if money-grubbing big business which occasionally turns out a masterpiece that seems to undermine the values it dotes on.""Braveheart"" is a good movie as, like the others I named, it doesn't feel like it's real length. It moves at a cracking pace.The movie is full of solid performances from Gibson, Sophie Marceau, Patrick McGoohan and others.Some of these historical movies are more historical than others. ""Amadeus"" and ""Shakespeare in Love"" are truly great movies that look beautiful and have great performances but are barely on nodding acquaintences with history. ""Amadeus,"" like ""Lawrence"" and ""Chariots,"" is one of my favorites and I watch it a lot more often.""Braveheart"" is right in there slugging with the best of them.So why do I hate it? Not because the history is nonsense. No historical movie is less historical than ""Shakespeare in Love."" Sure, there's no bridge at the battle of Sterling Bridge and the Scots are fighting in kilts (kilts!) rather than armor, ya-da ya-da, but I'm not offended by the line in SIL where the guy playing the nurse in ""Romeo and Juliet"" tells a woman he's chatting up, ""It's about this nurse . . ."" I'm not offended by Peter O'Toole having half a foot or more on the real T. E. Lawrence; or the mis-identification of Harold Abrahams' G&S singing girlfriend; or the fact that Saliere didn't kill Mozart and was 100 miles away when Mozart died.Perhaps it's a long-time personal antipathy I have toward Gibson. I admire his courage in presenting ""The Passion of the Christ"" (a much better historical movie, albeit not in English). But I simply don't see his charm, from the time my brother and I watched the first ""Mad Max"" flick on TV.I remember an evening a good friend of mine suggested we have a double feature where we each had to watch the others' choices. It was a Mel Gibson evening. She selected ""What Women Want"" and I got ""Chicken Run."" We hated each other's movies. But I didn't mind Gibson in my choice when I couldn't see the guy.Anyway, take all the good things I said about this movie. As a fictional story (like ""Amadeus"") it's acceptable. But though I love tales of people fighting for freedom (which is why I love American history, an ongoing fight for freedom since 1776) I haven't watched this once since I saw it in the theatre nearly 30 years ago. I've been tempted, since I love McGoohan's acting and Sophie was never more beautiful; but I've resisted the temptation.At least, for its length, like the other movies I mentioned, it's never dull. It leaves me cold but that's a subjective thing. If you're indifferent toward Gibson, you might want to watch ""Chicken Run"" instead.",https://www.imdb.com//review/rw9531241/?ref_=tt_urv
13,90. Idi I Smotri,https://www.imdb.com//title/tt0091251,A stunning and eerie cinematic experience.,"The film's strength is its ability to portray the emotional and psychological toll that war has on its protagonists. The breakdown of innocence and the severe psychological effects of violence are expertly captured by Klimov. An immersive experience that makes the audience feel the weight of the characters' experiences is created by the use of long takes and dramatic, almost documentary-like cinematography. These are excellent performances, especially Kravchenko's. Florya's development from an innocent and idealistic youngster to a shell-shocked observer of unspeakable horrors is portrayed by the young actor with compelling effect. The vast variety of characters impacted by the war is portrayed by the supporting cast, which further enhances the film's authenticity. The film's sound design is also noteworthy; Oleg Yanchenko's eerie and moving score nicely contrasts with the austere images. The film's immersive atmosphere is enhanced, and each scene's emotional effect is amplified by the sounds of battle, ranging from distant explosions to the frightening cries of troops. It is difficult to watch Come and See (a warning) because it shows the severity of war without sugarcoating or romanticizing its atrocities. A realistic depiction of the catastrophic impact of conflict on both persons and communities is produced by Klimov's directing decisions and the film's relentless narrative. The brilliantly made and very moving movie serves as a sobering reminder of the human cost of war. Some viewers may find its uncompromising style difficult to handle, but for those prepared to face the brutal facts of history, this film offers a profoundly moving and provocative cinematic experience.",https://www.imdb.com//review/rw9506523/?ref_=tt_urv
14,98. Lawrence of Arabia,https://www.imdb.com//title/tt0056172,Sensational,"The music and picture quality in this epic are both outstanding, truly excellent, practically every actor was perfectly cast in their roles maybe with the exception of Alex Guinness, I'd have preferred an Arab actor there. The sets and locations looked authentic and real, the scope of the film was immense. The film was shot in location in Jordan I believe and follows the true story of a British officer who helped leads to Arabs to revolt against the Turks during WWI, fighting with guerrilla tactics. The film also explores the darker side of war, what it can do to an ordinary person's mind. The film is also not afraid to touch upon the imperial ambitions of the British leadership and how their version of the of the Middle East after WWI looks a little different the one Lawrence expects. The film's cinematography is extraordinary and the scope of the story is breath-taking. This is not just a great war movie or biopic but is now widely considered one of the greatest movies every made.",https://www.imdb.com//review/rw9515489/?ref_=tt_urv
15,107. Full Metal Jacket,https://www.imdb.com//title/tt0093058,Best movie ever!,"""Full Metal Jacket,"" stands as a cinematic triumph that skillfully navigates the grim realities of war with both raw intensity and profound insight. The film, divided into two compelling acts, seamlessly weaves together a narrative that is as thought-provoking as it is visually arresting.The first half of the movie is a tour de force in itself, immersing viewers in the relentless crucible of Marine Corps boot camp. R. Lee Ermey's portrayal of the unyielding drill instructor is nothing short of iconic, delivering a performance that is both terrifying and captivating. Kubrick's meticulous attention to detail in depicting the rigorous training process not only adds authenticity but also sets the stage for the emotional journey that follows.As the narrative transitions to the harsh landscapes of the Vietnam War, ""Full Metal Jacket"" continues to excel in its portrayal of the psychological toll of combat. The film follows Private Joker, portrayed with nuance by Matthew Modine, as he evolves from a wide-eyed recruit to a war correspondent. The transformation of the characters serves as a poignant commentary on the dehumanizing effects of war, prompting reflection on the profound impact it has on those who experience it.Kubrick's masterful direction is evident throughout, with every frame meticulously composed to evoke a range of emotions. The cinematography captures the brutality of war with unflinching precision, while the juxtaposition of dark humor against the backdrop of chaos adds layers of complexity to the storytelling. The result is a film that is as visually arresting as it is thematically rich.Furthermore, the soundtrack, featuring a mix of iconic tracks, complements the film's atmosphere, enhancing the emotional resonance of key moments. The carefully curated music contributes to the immersive experience, leaving a lasting impression on the audience.In conclusion, ""Full Metal Jacket"" is a cinematic tour de force that not only stands as a testament to Stanley Kubrick's directorial prowess but also as a poignant exploration of the human psyche in the face of the brutality of war. With its stellar performances, striking visuals, and thematic depth, the film remains a powerful and enduring work of art that continues to resonate with audiences, cementing its place as a classic in the war film genre.",https://www.imdb.com//review/rw9476416/?ref_=tt_urv
16,108. Incendies,https://www.imdb.com//title/tt1255953,A Riveting Journey into the Heart of Identity,"As a cinephile in search of narratives that resonate, ""incendies"" stands as a mesmerizing gem that left an indelible mark on my cinematic journey. Denis Villeneuve's masterful storytelling, coupled with powerful performances, elevates this film to a rarefied realm.From the outset, the enigmatic equation ""1+1=1"" becomes a haunting refrain, weaving through a narrative that unfolds with meticulous precision. The film's emotional depth is staggering, as it peels back layers of identity and history, revealing a tapestry of human connections that transcend time and borders.The performances, especially by Lubna Azabal and Mélissa Désormeaux-poulin, are nothing short of captivating. Their portrayals add visceral intensity to a storyline that navigates the complexities of love, loss, and the enduring ties that bind us.Villeneuve's deft direction creates an immersive experience, drawing me into the visceral landscapes of conflict and resilience. The cinematography, coupled with a haunting score, enhances the film's atmospheric weight, making each frame resonate long after the credits roll.While ""incendies"" demands emotional investment, the payoff is profound-a visceral and thought-provoking exploration of human interconnectedness. This film isn't just watched; it's felt, etching its narrative into the very core of one's cinematic soul. ""incendies"" earns its place among the pantheon of cinema that lingers, leaving an indelible mark on those fortunate enough to bear witness. A testament to the transformative power of storytelling.",https://www.imdb.com//review/rw9503785/?ref_=tt_urv
17,123. 1917,https://www.imdb.com//title/tt8579674,1917- A well done WWI film,"I feel like 1917 does a good job at showcasing the fighting during World War I. It shows the trenches as well troop morale during the war. I feel like people have more interest in the second world war than the first and there's way more WWII content out there than of WWI. This one is a piece of the WWI content out there I like to see more of. World War I is what the second one is based on and I'm surprised to not see it adapted into film as much as WWII has. I hope that it gets adapted more down the line. Side rant over, time to talk more about this film. It focuses on the British side of the war. It takes place near the end of the war, in the year 1917. There's a lot of action in it, way more action than talking. It's based on the stories told by writer-director Sam Mendez's grandfather, in which some creative liberties taken. Overall, a solid WWI film.",https://www.imdb.com//review/rw9528066/?ref_=tt_urv
18,125. Der Untergang,https://www.imdb.com//title/tt0363163,This is a must-watch movie...,"With his 2004 movie ""Der Untergang"" (aka ""Downfall""), director Oliver Hirschbiegel delivered quite an amazing movie. This is such a hard-hitting movie and one that most definitely deserves to be seen, regardless of you having an interest in World War II or not. Why? Well, because it is a powerful story and one that proves that history must never be forgotten.Writer Bernd Eichinger put together a powerful and memorable script and story, based on the books by Joachim Fest, Traudl Junge and Melissa Müller. The storyline told in ""Der Untergang"" is one that will stick with you for a long time.I am really amazed with the storytelling in ""Der Untergang"", because director Oliver Hirschbiegel takes the audience along on a very emotional journey throughout the 156 minutes that the movie runs for. You might think that 156 minutes is a long runtime, but it actually is not, because the story is so nicely told, so interesting and so encompassing that you just get swept up and carried along the narrative as it unfolds and shows the last days of the regime of Adolf Hitler and the end of his Third Reich.Leading actor Bruno Ganz, playing Adolf Hitler, puts on such an amazing performance in this movie that it is hard not to be impressed. Bruno Ganz's performance in ""Der Untergang"" is so powerful that his performance alone makes the movie well-worth watching. In fact, the entire cast ensemble in the movie put on great performances individually, and that really added so much to the overall presentation of the movie.""Der Untergang"" is a movie that leaves quite an impression upon the viewer.And the fact that everything is kept in German, and some Russian language as well, makes it all the more believable and authentic. If this movie was dubbed, it would be an affront to writer Bernd Eichinger and director Oliver Hirschbiegel.The costume and props departments worked their magic to make ""Der Untergang"" look and feel like a proper World War II movie, which definitely was a crucial factor for the overall impact of the movie. It looks and feels the way it is supposed to, and that kind of authenticism really makes all the difference.If you haven't already seen ""Der Untergang"", then you most certainly should do so, should you get the chance. This is a must-watch movie.My rating of ""Der Untergang"" lands on a nine out of ten stars.",https://www.imdb.com//review/rw9521153/?ref_=tt_urv
19,136. Judgment at Nuremberg,https://www.imdb.com//title/tt0055031,"""Dr. Ernst Janning made his life excrement because he walked with them.""","There were other trials other than all the NSPD biggies. This is a play about the trial of the German judges. The trial was extremely intriguing and there is not a wasted thought or word.This film is excellent and well-cast. Surprisingly, there is William Shatner as Captain Harrison Byers from West Point before he became the flamboyant Captain Kirk we know of today. Burt Lancaster as Dr. Ernst Janning Made the best speech. I kept waiting for him to show his iconic Lancaster teeth. Spencer Tracy as Chief Judge Dan Haywood was excellent in showing the conundrum of the time. There are way too many actors to cover them all; so, surprise yourself and watch the film before looking at the cast list.The Nuremberg trials held in the American zone ended July 14, 1949. There were ninety-nine defendants sentenced to prison terms. Not one is still serving his sentence.The DVD I watched had many extras:
In conversation
_Abby Mann - Writer (story and screenplay), Maximilian Schell
_Turns out that Max played the role in Playhouse 90 (1959).The value of a single human being.A Tribute to Stanly Kramer
Theatrical Trailer.",https://www.imdb.com//review/rw9496439/?ref_=tt_urv
20,141. Ran,https://www.imdb.com//title/tt0089881,One of the best Shakespeare adaptions,"(1985) Ran
(In Japanese with English subtitles)
DRAMACo-written and directed by Akira Kurosawa that has Lord Hidetora Ichimonji (Tatsuya Nakadai) dividing three different kingdoms to be managed and owned by three different sons with the eldest, Taro Takatora Ichimonji (Akira Terao) taking the biggest castle. And Jiro Masatora Ichimonji (Jinpachi Nezu), and Saburo (Daisuke Ryû) taking the other two castles.One of the best Shakespeare adaptions as well as my personal favorite out all the Kurosawa to Shakespeare adapted films because of it's straight- forward storytelling of the play of ""King Lear"" as well as it's metaphorical themes. Awesome ending.",https://www.imdb.com//review/rw9406868/?ref_=tt_urv
