11,74. Coco,https://www.imdb.com//title/tt2380307,Good retraction,"The history tells about a little boy called Miguel, and his adventure. Since early already is shown to the public how his family hates music, and also tells about the history of his grandpa and how asshole he was (as far as it had been shown). Beyond the whole history delevoped in the movie, also is shown indirectly the culture of Mexico and how the people lead with the death, what is in my opinion really beatifull. The art of this movie is fantastic, and the work well done with the soudtrack is unbelievable. I'm even now with the songs in my head, ""Remember me"", for example, depicts perfectly the relation of the protagonist with his grandma and what he feels about her.",https://www.imdb.com//review/rw9490136/?ref_=tt_urv
12,76. Toy Story,https://www.imdb.com//title/tt0114709,I love it.,"Brilliant story of friendship and imagination. I give this film high praise for the casting, performances and animation. Tom Hanks in particular is brilliant in this, I simply loved his voice acting for Woody. The film generated a huge amount of excitement and comment at the time due to it's amazing animation but for me it's the story which comes first. The music in the film is great and fits very well whatever see going on in the different scenes. The whole idea of the toys having to keep their lives a secret from the humans was very clever too. The film is just a brilliant tale of jealousy, lost identity and friendship, huge themes for a kids film but it's all pulled off with such skill. A brilliant movie.",https://www.imdb.com//review/rw9523311/?ref_=tt_urv
13,81. Mononoke-hime,https://www.imdb.com//title/tt0119698,My favourite film of all time,"When I was young, this film was more of a beautiful spectacle of animation rather than a interesting plot. The art to this film is beyond any doubt one of the best in animation history. This alone could make me rate this a 10/10 film, many could argue movies like your name or suzume could surpass the art. Hayoa miyazi prides himself in hand drawn animation, as seen in most of his films, and this to me brings this movie up a lot.Beauty of art aside, the plot to this film is insane. Though the only negative I would have is how slow the beginning is, putting a lot of people off. A plot where the character is neither in the ""good"" or ""bad"" and rather helps everyone and is then seen of a bad guy from both sides. The good and bad side is completely the choice of the viewer (though most would be on princess mononokes side).The antagonist to this film is arguably the most ambiguous character in the film. Is she really evil for the pain she has put on the land, or is she a good person for the service and valour she has given to her own kind?Hayao miyazi also produces well thought out, powerful female characters with faults and development that many films these days lack.There is so much to unpack in this film its ridiculous.I would generally call this film one of the best. And I recommend it 100%",https://www.imdb.com//review/rw9538920/?ref_=tt_urv
14,83. Kimi No Na Wa.,https://www.imdb.com//title/tt5311514,LifeTime Experience,"If You Watch The Movie On Your Heart You W,ll Rememberd it. A Pleasure /First Half Would Looks like A Normal Teenage Love Story Cause They SetUp The Things & you will Payback In Second Half. The Magic ''MAKOTO SHENKAI'' Puts On It You Can Feel It. The Plot Of The Fantasy is Could Be A New Thing of Many People. Taki & Mitsuha's Body Swap Part Would Looks NonMature But After SomeThings They Do Is Really Realistic. When Taki & Mitsuha First Meet On The Mountain Scene It Looks Visually Stunning And The Ending Scene Is Seriously Will Give You Goosbumps And The Music & Songs Are Used In This Movie Is Perfect SHENKAI' Know How To Use Music & Background Musics In Movies.",https://www.imdb.com//review/rw9538255/?ref_=tt_urv
15,91. Toy Story 3,https://www.imdb.com//title/tt0435761,So funny and smartly written,"The best toy story film in my view. The new story feels fresh and energetic, full of old and new characters. The animation of the humans has improved remarkably too since the original. The film is full of fun, action and some genuinely touching moments that leave a lump in the front. Though it has lots of entertainment for children this is a film that adults can really appreciate too. The film had me and the rest of my family in stiches at times. The Ken and Barbie storyline in particular was utterly brilliant. I really wish the storyline had ended here because it was the perfect point to end on.",https://www.imdb.com//review/rw9523227/?ref_=tt_urv
16,92. Star Wars: Episode VI - Return of the Jedi,https://www.imdb.com//title/tt0086190,I love this trilogy,"The incredible ending to the story of the original Return of the Jedi trilogy turned out to be epic and large-scale, and we will also see how the storylines of many of our favorite characters end.A truly iconic part, the second half is one of the best in the history of Star Wars. I want to revise such a film, not episodes 7-9... That's where the story should have ended and not continued!I would not say that there are more impressions than from the fifth episode, it is still darker and better. However, I watched the sixth episode with great enthusiasm and I advise you to watch it!My Rating : 9/10.",https://www.imdb.com//review/rw9530927/?ref_=tt_urv
17,143. El Laberinto Del Fauno,https://www.imdb.com//title/tt0457430,Upsetting,"I was on the fence altogether about watching this movie, but it has made a list of ""100 Greatest"" movies I'm currently writing my way through. It was a free option to watch on Tubi, so I figured I would go ahead and check it off my list. I'm so sorry that I didn't listen to my gut and skip it. The violence and cruelty of the film was more than I cared to endure. I was left feeling disturbed after watching the events of this movie take place. I understood this to be a fantasy film, but it felt more like a horror. The darkness of the themes were much more than I anticipated. The characters left me feeling unsettled and unclean.",https://www.imdb.com//review/rw9539436/?ref_=tt_urv
18,152. Monty Python and the Holy Grail,https://www.imdb.com//title/tt0071853,And now for something completely irreverent.,"Monty Python was to comedy what the Beatles were to popular music....and not just because they too were British and had a member named John. Brilliant, absurdist, and audacious, the Oxford and Cambridge educated Pythons revolutionized television humor by bringing an intellectual edge to their uniquely satirical brand of comedy. Prior to the 1969 debut of Monty Python's Flying Circus, the public's idea of sketch comedy was Rowan & Martin's Laugh-In and the Carol Burnett Show. Some of Carol's skit ~especially Tim Conway's dentist~ hold up beautifully today, but Laugh-In is strictly a product of its era.What made Graham Chapman, John Cleese, Eric Idle, Michael Palin, and the two Terrys (Jones and Gilliam) so groundbreaking was their take-no-prisoners approach. Bearing a style light-years removed from vaudeville, sacred cows were fair game for the Pythons as they fearlessly took on religion, sex, and other hallowed institutions....and made us absolutely howl with laughter!! Who can forget their classic argument skit? Or the funniest (and deadliest) joke in the world? Or the Ministry of Silly Walks?Unlike the Fab Four, the Pythons' exposure to American audiences was not the result of a single appearance on the Ed Sullivan Show. It was a gradual experiment that began in, of all places, Texas....by which time the Flying Circus had ceased production. In 1971 the Pythons had released a feature film called AND NOW FOR SOMETHING COMPLETELY DIFFERENT, but in actuality it was a compendium of their zaniest sketches, which also included the Olympic hide and go seek event, the Blackmail game show, and, let us not forget, the upper class twit of the year.By 1975, the troupe had gained sufficient popularity to embark on their first bona-fide movie made strictly for the silver screen: MONTY PYTHON AND THE HOLY GRAIL. Like the Beatles' A HARD DAY'S NIGHT, this Fab Six didn't have a big budget to play around with, but they sure manage to make do with less! With Chapman playing the lead role of King Arthur, the others basked in playing so many multiple characters that would have made chameleons like Alec Guinness and Peter Sellers envious. The HOLY GRAIL script called for at least five castles, but there was only enough room in their funds for just one. That problem was rectified by simply filming the garrison available to them using different camera angles. However, my favorite behind-the-scenes anecdote involves horses; because they couldn't afford any, the ""riders"" merely skipped along and emulated the clippety-clop sound of equine hooves by banging two coconuts together. 🤣Satirizing Arthurian legend, the movie takes place in 932 England ~pre Norman conquest~ where Arthur, King of the Britons, and his servant Patsy ""gallop"" the moorish countryside. The Pythons waste no time getting to the side-splitting hilarity as Arthur stops at castle #1 and asks the gatekeeper up above if anyone there wishes to join him in his court of Camelot. What begins as a recruiting inquiry escalates into a fluctuating discussion about coconuts within a temperate zone and the migratory patterns of unladen swallows, whether they be European or African.Moving on, Arthur, approaching castle #2, inquires about its occupancy to a peasant named Dennis(!), where it soon devolves into a very funny discourse ~with Marxist overtones~ over ""outdated imperialist dogma"" nine centuries before Communist Manifesto was even published. Okay....no knights of Camelot to be enlisted here!! The most fondly remembered scene in the movie quickly ensues as Arthur reluctantly engages in a sword fight with the Black Knight (""Tis but a scratch).In time King Arthur assembles his court of Camelot (a silly place!), starting with Sir Belvedere, followed by Sir Galahad, Sir Lancelot, Sir Robin, and assorted squires and minstrels. Oh.... I forgot to mention Sir Not-Appearing-In-This-Film.😄 One day God himself appears from the heavens and orders Arthur to find the Holy Grail. Castle #3 beckons as Arthur unsuccessfully attempts to barter with its French occupants ~more than a century before the Norman conquest.Realizing that they may have a better chance of locating the Grail separately Arthur and his fellowship ~I mean, his knights~ temporarily split up in the hopes of regrouping at a later date. The not-so-brave Robin has the least success, showing his true colors by chickening out of confrontations. Meanwhile, an exhausted Galahad collapses at the doorstep of castle #4, drawn there by the grail shaped beacon lit high above. He is tended to by more than two dozen virginal young women who haven't seen a man in ages and are desperately wanting to be deflowered. Sadly, Galahad is ""saved"" by Lancelot, who drags him away from the peril despite repeated pleas from Galahad to let him stay behind and ""face the peril"".🤣As for Lancelot, he has his own (mis)adventure when, assuming he's rescuing a fair lass being forced to marry against her will, storms into the grounds of castle #5 and slaughters more than half of the wedding guests. It turns out the lass in question is actually the effeminate son of a wealthy landowner using the marriage as an opportunity to acquire more land. Meantime, in Scene 24 ~a ""smashing scene with some lovely acting""~ Arthur and Belvedere receive cryptic clues about the Grail's location from a mysterious old man, and soon come face to face with the dreaded Knights Who Say Ni.Directed by the two Terrys, MONTY PYTHON AND THE HOLY GRAIL is an unconventionally disjointed comedy that goes off in all sorts of loopy directions. But this is not a critique because that was exactly how the Flying Circus was constructed, with Terry Gilliam's delightfully crude animation linking everything together. The movie's opening credits alone are a blueprint for the silliness to come, with fake Swedish subtitles and endless references to moose. (ie. Miss Taylor's moose by....)😂 Even Richard Nixon gets a nod.Neil Innes, the unofficial ""seventh Python"", proves himself invaluable to them in the music department. A musical satirist, Innes joined the Flying Circus for their final season and contributed to their comedy albums. On THE HOLY GRAIL, in addition to appearing on-screen as one of Robin's minstrels, Innes delivers a pretty good score, one that's compatible with a medieval motion picture, not to mention a pair of interesting parody songs about the knights of the Round Table and the (not so) brave, brave Sir Robin.Special kudos must also be reserved to the Pythons for their remarkably accurate visual interpretation of the Middle Ages. Many past movies set in feudalism England always portrayed it with a certain pageantry featuring the type of costumes and set designs that usually received Oscar nominations. The well read Pythons countered that myth by showing the mud, blood, and complete lack of glamor. The seemingly never-ending cold Scottish precipitation made filming physically uncomfortable, but, in the end, it contributed enormously to THE HOLY GRAIL's medieval composition.Released to mixed reviews in 1975, the ensuing decades have been very kind to MONTY PYTHON AND THE HOLY GRAIL, where it is now justifiably regarded as one of the funniest movies ever made, as surely as the Flying Circus was to television. The Pythons proved to be highly influential on every subsequent laughfest in its wacky wake. Let's face it; without them, there would have been no Saturday Night Live, no South Park, and no Simpsons. When it came to defining comedy, Monty Python's gift seemed almost sent from heaven. 🔚",https://www.imdb.com//review/rw9508658/?ref_=tt_urv
19,158. Hauru No Ugoku Shiro,https://www.imdb.com//title/tt0347149,"Really good movie, just one complaint","Sometimes, the more ""comic"" characters would be present in dramatic or emotional scenes, so I wasn't fully immersed in them as I kept expecting one of those characters to speak up and make a joke at the wrong time. It is a shame too, since Studio Ghibli films usually have pretty good emotional scenes. Well, apart from the ridiculously copious amount of tears that characters shed whenever they cry, of course. But otherwise, I really liked the animation (as par for the course with Studio Ghibli films), the backgrounds, and the structuring of the scenes centring around the war attacks. I do wish that aspect of the movie could have been a bit more elaborated on, and the ending felt a bit too idyllic, but oh well.",https://www.imdb.com//review/rw9513244/?ref_=tt_urv
20,167. Inside Out,https://www.imdb.com//title/tt2096673,The last great Pixar movie,"Confession time: I didn't like Coco very much.Inside Out was the last Pixar film I truly loved, the last which still feel having the same creative spark which inspired family classics such as Ratatouille and Up. (Coincidentally, this was co-directed by Pete Docter, who previously worked in the aftermentioned movie along with Bob Peterson)In the same vein of the best Pixar movies, clever humor is perfectly well combined with genuine heartfelt moments, sincere and relatable for any casual viewer.Modern Pixar has lost that earnest quality, in my opinion. Some of their movies are still entertaining, and have many positive qualities, but something feels different about them nowadays. Almost as if something was missing.Hope the announced sequel have at least a half of the charm the first movie had. Still, is a bit sad to see modern Pixar so focused in sequels.8.5/10.",https://www.imdb.com//review/rw9530951/?ref_=tt_urv
